1	is_a	relationship	is_a	0	0	1
2092	positive regulation of antigen processing and presentation of lipid antigen via MHC class Ib	biological_process	0002600	0	0	0
2093	regulation of antigen processing and presentation of polysaccharide antigen via MHC class II	biological_process	0002601	0	0	0
2094	negative regulation of antigen processing and presentation of polysaccharide antigen via MHC class II	biological_process	0002602	0	0	0
2095	positive regulation of antigen processing and presentation of polysaccharide antigen via MHC class II	biological_process	0002603	0	0	0
2096	regulation of dendritic cell antigen processing and presentation	biological_process	0002604	0	0	0
2097	negative regulation of dendritic cell antigen processing and presentation	biological_process	0002605	0	0	0
2098	positive regulation of dendritic cell antigen processing and presentation	biological_process	0002606	0	0	0
2099	regulation of myeloid dendritic cell antigen processing and presentation	biological_process	0002607	0	0	0
2100	negative regulation of myeloid dendritic cell antigen processing and presentation	biological_process	0002608	0	0	0
2101	positive regulation of myeloid dendritic cell antigen processing and presentation	biological_process	0002609	0	0	0
2102	regulation of plasmacytoid dendritic cell antigen processing and presentation	biological_process	0002610	0	0	0
2103	negative regulation of plasmacytoid dendritic cell antigen processing and presentation	biological_process	0002611	0	0	0
2104	positive regulation of plasmacytoid dendritic cell antigen processing and presentation	biological_process	0002612	0	0	0
2105	regulation of monocyte antigen processing and presentation	biological_process	0002613	0	0	0
2106	negative regulation of monocyte antigen processing and presentation	biological_process	0002614	0	0	0
2107	positive regulation of monocyte antigen processing and presentation	biological_process	0002615	0	0	0
2108	regulation of macrophage antigen processing and presentation	biological_process	0002616	0	0	0
2109	negative regulation of macrophage antigen processing and presentation	biological_process	0002617	0	0	0
2110	positive regulation of macrophage antigen processing and presentation	biological_process	0002618	0	0	0
2111	regulation of non-professional antigen presenting cell antigen processing and presentation	biological_process	0002619	0	0	0
2112	negative regulation of non-professional antigen presenting cell antigen processing and presentation	biological_process	0002620	0	0	0
2113	positive regulation of non-professional antigen presenting cell antigen processing and presentation	biological_process	0002621	0	0	0
2114	regulation of B cell antigen processing and presentation	biological_process	0002622	0	0	0
2115	negative regulation of B cell antigen processing and presentation	biological_process	0002623	0	0	0
2116	positive regulation of B cell antigen processing and presentation	biological_process	0002624	0	0	0
2117	regulation of T cell antigen processing and presentation	biological_process	0002625	0	0	0
2118	negative regulation of T cell antigen processing and presentation	biological_process	0002626	0	0	0
2119	positive regulation of T cell antigen processing and presentation	biological_process	0002627	0	0	0
2120	regulation of proteolysis associated with antigen processing and presentation	biological_process	0002628	0	0	0
2121	negative regulation of proteolysis associated with antigen processing and presentation	biological_process	0002629	0	0	0
2122	positive regulation of proteolysis associated with antigen processing and presentation	biological_process	0002630	0	0	0
2123	regulation of granuloma formation	biological_process	0002631	0	0	0
2124	negative regulation of granuloma formation	biological_process	0002632	0	0	0
2125	positive regulation of granuloma formation	biological_process	0002633	0	0	0
2126	regulation of germinal center formation	biological_process	0002634	0	0	0
2127	negative regulation of germinal center formation	biological_process	0002635	0	0	0
2128	positive regulation of germinal center formation	biological_process	0002636	0	0	0
2129	regulation of immunoglobulin production	biological_process	0002637	0	0	0
2130	negative regulation of immunoglobulin production	biological_process	0002638	0	0	0
2131	positive regulation of immunoglobulin production	biological_process	0002639	0	0	0
2132	regulation of immunoglobulin biosynthetic process	biological_process	0002640	0	0	0
2133	negative regulation of immunoglobulin biosynthetic process	biological_process	0002641	0	0	0
2134	positive regulation of immunoglobulin biosynthetic process	biological_process	0002642	0	0	0
2135	regulation of tolerance induction	biological_process	0002643	0	0	0
2136	negative regulation of tolerance induction	biological_process	0002644	0	0	0
2137	positive regulation of tolerance induction	biological_process	0002645	0	0	0
2138	regulation of central tolerance induction	biological_process	0002646	0	0	0
2139	negative regulation of central tolerance induction	biological_process	0002647	0	0	0
2140	positive regulation of central tolerance induction	biological_process	0002648	0	0	0
2141	regulation of tolerance induction to self antigen	biological_process	0002649	0	0	0
2142	negative regulation of tolerance induction to self antigen	biological_process	0002650	0	0	0
2143	positive regulation of tolerance induction to self antigen	biological_process	0002651	0	0	0
2144	regulation of tolerance induction dependent upon immune response	biological_process	0002652	0	0	0
2145	negative regulation of tolerance induction dependent upon immune response	biological_process	0002653	0	0	0
2146	positive regulation of tolerance induction dependent upon immune response	biological_process	0002654	0	0	0
2147	regulation of tolerance induction to nonself antigen	biological_process	0002655	0	0	0
2148	negative regulation of tolerance induction to nonself antigen	biological_process	0002656	0	0	0
2149	positive regulation of tolerance induction to nonself antigen	biological_process	0002657	0	0	0
2150	regulation of peripheral tolerance induction	biological_process	0002658	0	0	0
2151	negative regulation of peripheral tolerance induction	biological_process	0002659	0	0	0
2152	positive regulation of peripheral tolerance induction	biological_process	0002660	0	0	0
2153	regulation of B cell tolerance induction	biological_process	0002661	0	0	0
2154	negative regulation of B cell tolerance induction	biological_process	0002662	0	0	0
2155	positive regulation of B cell tolerance induction	biological_process	0002663	0	0	0
2156	regulation of T cell tolerance induction	biological_process	0002664	0	0	0
2157	negative regulation of T cell tolerance induction	biological_process	0002665	0	0	0
2158	positive regulation of T cell tolerance induction	biological_process	0002666	0	0	0
2159	regulation of T cell anergy	biological_process	0002667	0	0	0
2160	negative regulation of T cell anergy	biological_process	0002668	0	0	0
2161	positive regulation of T cell anergy	biological_process	0002669	0	0	0
2162	regulation of B cell anergy	biological_process	0002670	0	0	0
2163	negative regulation of B cell anergy	biological_process	0002671	0	0	0
2164	positive regulation of B cell anergy	biological_process	0002672	0	0	0
2165	regulation of acute inflammatory response	biological_process	0002673	0	0	0
2166	negative regulation of acute inflammatory response	biological_process	0002674	0	0	0
2167	positive regulation of acute inflammatory response	biological_process	0002675	0	0	0
2168	regulation of chronic inflammatory response	biological_process	0002676	0	0	0
2169	negative regulation of chronic inflammatory response	biological_process	0002677	0	0	0
2170	positive regulation of chronic inflammatory response	biological_process	0002678	0	0	0
2171	respiratory burst involved in defense response	biological_process	0002679	0	0	0
2172	pro-T cell lineage commitment	biological_process	0002680	0	0	0
2173	somatic recombination of T cell receptor gene segments	biological_process	0002681	0	0	0
2174	regulation of immune system process	biological_process	0002682	0	0	0
2175	negative regulation of immune system process	biological_process	0002683	0	0	0
2176	positive regulation of immune system process	biological_process	0002684	0	0	0
2177	regulation of leukocyte migration	biological_process	0002685	0	0	0
2178	negative regulation of leukocyte migration	biological_process	0002686	0	0	0
2179	positive regulation of leukocyte migration	biological_process	0002687	0	0	0
2180	regulation of leukocyte chemotaxis	biological_process	0002688	0	0	0
2181	negative regulation of leukocyte chemotaxis	biological_process	0002689	0	0	0
2182	positive regulation of leukocyte chemotaxis	biological_process	0002690	0	0	0
2183	regulation of cellular extravasation	biological_process	0002691	0	0	0
2184	negative regulation of cellular extravasation	biological_process	0002692	0	0	0
2185	positive regulation of cellular extravasation	biological_process	0002693	0	0	0
2186	regulation of leukocyte activation	biological_process	0002694	0	0	0
2187	negative regulation of leukocyte activation	biological_process	0002695	0	0	0
2188	positive regulation of leukocyte activation	biological_process	0002696	0	0	0
2189	regulation of immune effector process	biological_process	0002697	0	0	0
2190	negative regulation of immune effector process	biological_process	0002698	0	0	0
2191	positive regulation of immune effector process	biological_process	0002699	0	0	0
2192	regulation of production of molecular mediator of immune response	biological_process	0002700	0	0	0
2193	negative regulation of production of molecular mediator of immune response	biological_process	0002701	0	0	0
2194	positive regulation of production of molecular mediator of immune response	biological_process	0002702	0	0	0
2195	regulation of leukocyte mediated immunity	biological_process	0002703	0	0	0
2196	negative regulation of leukocyte mediated immunity	biological_process	0002704	0	0	0
2197	positive regulation of leukocyte mediated immunity	biological_process	0002705	0	0	0
2198	regulation of lymphocyte mediated immunity	biological_process	0002706	0	0	0
2199	negative regulation of lymphocyte mediated immunity	biological_process	0002707	0	0	0
2200	positive regulation of lymphocyte mediated immunity	biological_process	0002708	0	0	0
2201	regulation of T cell mediated immunity	biological_process	0002709	0	0	0
2202	negative regulation of T cell mediated immunity	biological_process	0002710	0	0	0
2203	positive regulation of T cell mediated immunity	biological_process	0002711	0	0	0
2204	regulation of B cell mediated immunity	biological_process	0002712	0	0	0
2205	negative regulation of B cell mediated immunity	biological_process	0002713	0	0	0
2206	positive regulation of B cell mediated immunity	biological_process	0002714	0	0	0
2207	regulation of natural killer cell mediated immunity	biological_process	0002715	0	0	0
2208	negative regulation of natural killer cell mediated immunity	biological_process	0002716	0	0	0
2209	positive regulation of natural killer cell mediated immunity	biological_process	0002717	0	0	0
2210	regulation of cytokine production involved in immune response	biological_process	0002718	0	0	0
2211	negative regulation of cytokine production involved in immune response	biological_process	0002719	0	0	0
2212	positive regulation of cytokine production involved in immune response	biological_process	0002720	0	0	0
2213	regulation of B cell cytokine production	biological_process	0002721	0	0	0
2214	negative regulation of B cell cytokine production	biological_process	0002722	0	0	0
2215	positive regulation of B cell cytokine production	biological_process	0002723	0	0	0
2216	regulation of T cell cytokine production	biological_process	0002724	0	0	0
2217	negative regulation of T cell cytokine production	biological_process	0002725	0	0	0
2218	positive regulation of T cell cytokine production	biological_process	0002726	0	0	0
2219	regulation of natural killer cell cytokine production	biological_process	0002727	0	0	0
2220	negative regulation of natural killer cell cytokine production	biological_process	0002728	0	0	0
2221	positive regulation of natural killer cell cytokine production	biological_process	0002729	0	0	0
2222	regulation of dendritic cell cytokine production	biological_process	0002730	0	0	0
2223	negative regulation of dendritic cell cytokine production	biological_process	0002731	0	0	0
2224	positive regulation of dendritic cell cytokine production	biological_process	0002732	0	0	0
2225	regulation of myeloid dendritic cell cytokine production	biological_process	0002733	0	0	0
2226	negative regulation of myeloid dendritic cell cytokine production	biological_process	0002734	0	0	0
2227	positive regulation of myeloid dendritic cell cytokine production	biological_process	0002735	0	0	0
2228	regulation of plasmacytoid dendritic cell cytokine production	biological_process	0002736	0	0	0
2229	negative regulation of plasmacytoid dendritic cell cytokine production	biological_process	0002737	0	0	0
2230	positive regulation of plasmacytoid dendritic cell cytokine production	biological_process	0002738	0	0	0
2231	regulation of cytokine secretion involved in immune response	biological_process	0002739	0	0	0
2232	negative regulation of cytokine secretion involved in immune response	biological_process	0002740	0	0	0
2233	positive regulation of cytokine secretion involved in immune response	biological_process	0002741	0	0	0
2234	regulation of cytokine biosynthetic process involved in immune response	biological_process	0002742	0	0	0
2235	negative regulation of cytokine biosynthetic process involved in immune response	biological_process	0002743	0	0	0
2236	positive regulation of cytokine biosynthetic process involved in immune response	biological_process	0002744	0	0	0
2237	antigen processing and presentation initiated by receptor mediated uptake of antigen	biological_process	0002745	0	0	0
2238	antigen processing and presentation following pinocytosis	biological_process	0002746	0	0	0
2239	antigen processing and presentation following phagocytosis	biological_process	0002747	0	0	0
2240	antigen processing and presentation initiated by pattern recognition receptor mediated uptake of antigen	biological_process	0002748	0	0	0
2241	antigen processing and presentation initiated by toll-like receptor mediated phagocytosis of antigen	biological_process	0002749	0	0	0
2242	antigen processing and presentation following macropinocytosis	biological_process	0002750	0	0	0
2243	antigen processing and presentation following receptor mediated endocytosis	biological_process	0002751	0	0	0
2244	cell surface pattern recognition receptor signaling pathway	biological_process	0002752	0	0	0
2245	cytoplasmic pattern recognition receptor signaling pathway	biological_process	0002753	0	0	0
2246	intracellular vesicle pattern recognition receptor signaling pathway	biological_process	0002754	0	0	0
2247	MyD88-dependent toll-like receptor signaling pathway	biological_process	0002755	0	0	0
2248	MyD88-independent toll-like receptor signaling pathway	biological_process	0002756	0	0	0
2249	immune response-activating signal transduction	biological_process	0002757	0	0	0
2250	innate immune response-activating signal transduction	biological_process	0002758	0	0	0
2251	regulation of antimicrobial humoral response	biological_process	0002759	0	0	0
2252	positive regulation of antimicrobial humoral response	biological_process	0002760	0	0	0
2253	regulation of myeloid leukocyte differentiation	biological_process	0002761	0	0	0
2254	negative regulation of myeloid leukocyte differentiation	biological_process	0002762	0	0	0
2255	positive regulation of myeloid leukocyte differentiation	biological_process	0002763	0	0	0
2256	immune response-regulating signaling pathway	biological_process	0002764	0	0	0
2257	immune response-inhibiting signal transduction	biological_process	0002765	0	0	0
2258	innate immune response-inhibiting signal transduction	biological_process	0002766	0	0	0
2259	immune response-inhibiting cell surface receptor signaling pathway	biological_process	0002767	0	0	0
2260	immune response-regulating cell surface receptor signaling pathway	biological_process	0002768	0	0	0
2261	natural killer cell inhibitory signaling pathway	biological_process	0002769	0	0	0
2262	T cell inhibitory signaling pathway	biological_process	0002770	0	0	0
2263	inhibitory killer cell immunoglobulin-like receptor signaling pathway	biological_process	0002771	0	0	0
2264	inhibitory C-type lectin receptor signaling pathway	biological_process	0002772	0	0	0
2265	B cell inhibitory signaling pathway	biological_process	0002773	0	0	0
2266	Fc receptor mediated inhibitory signaling pathway	biological_process	0002774	0	0	0
2267	antimicrobial peptide production	biological_process	0002775	0	0	0
2268	antimicrobial peptide secretion	biological_process	0002776	0	0	0
2269	antimicrobial peptide biosynthetic process	biological_process	0002777	0	0	0
2270	antibacterial peptide production	biological_process	0002778	0	0	0
2271	antibacterial peptide secretion	biological_process	0002779	0	0	0
2272	antibacterial peptide biosynthetic process	biological_process	0002780	0	0	0
2273	antifungal peptide production	biological_process	0002781	0	0	0
2274	antifungal peptide secretion	biological_process	0002782	0	0	0
2275	antifungal peptide biosynthetic process	biological_process	0002783	0	0	0
2276	regulation of antimicrobial peptide production	biological_process	0002784	0	0	0
2277	negative regulation of antimicrobial peptide production	biological_process	0002785	0	0	0
2278	regulation of antibacterial peptide production	biological_process	0002786	0	0	0
2279	negative regulation of antibacterial peptide production	biological_process	0002787	0	0	0
2280	regulation of antifungal peptide production	biological_process	0002788	0	0	0
2281	negative regulation of antifungal peptide production	biological_process	0002789	0	0	0
2282	peptide secretion	biological_process	0002790	0	0	0
2283	regulation of peptide secretion	biological_process	0002791	0	0	0
2284	negative regulation of peptide secretion	biological_process	0002792	0	0	0
2285	positive regulation of peptide secretion	biological_process	0002793	0	0	0
2286	regulation of antimicrobial peptide secretion	biological_process	0002794	0	0	0
2287	negative regulation of antimicrobial peptide secretion	biological_process	0002795	0	0	0
2288	positive regulation of antimicrobial peptide secretion	biological_process	0002796	0	0	0
2289	regulation of antibacterial peptide secretion	biological_process	0002797	0	0	0
2290	negative regulation of antibacterial peptide secretion	biological_process	0002798	0	0	0
2291	positive regulation of antibacterial peptide secretion	biological_process	0002799	0	0	0
2292	regulation of antifungal peptide secretion	biological_process	0002800	0	0	0
2293	negative regulation of antifungal peptide secretion	biological_process	0002801	0	0	0
2294	positive regulation of antifungal peptide secretion	biological_process	0002802	0	0	0
2295	positive regulation of antibacterial peptide production	biological_process	0002803	0	0	0
2296	positive regulation of antifungal peptide production	biological_process	0002804	0	0	0
2297	regulation of antimicrobial peptide biosynthetic process	biological_process	0002805	0	0	0
2298	negative regulation of antimicrobial peptide biosynthetic process	biological_process	0002806	0	0	0
2299	positive regulation of antimicrobial peptide biosynthetic process	biological_process	0002807	0	0	0
2300	regulation of antibacterial peptide biosynthetic process	biological_process	0002808	0	0	0
2301	negative regulation of antibacterial peptide biosynthetic process	biological_process	0002809	0	0	0
2302	regulation of antifungal peptide biosynthetic process	biological_process	0002810	0	0	0
2303	negative regulation of antifungal peptide biosynthetic process	biological_process	0002811	0	0	0
2304	biosynthetic process of antibacterial peptides active against Gram-negative bacteria	biological_process	0002812	0	0	0
2305	regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	biological_process	0002813	0	0	0
2306	negative regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	biological_process	0002814	0	0	0
2307	biosynthetic process of antibacterial peptides active against Gram-positive bacteria	biological_process	0002815	0	0	0
2308	regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	biological_process	0002816	0	0	0
2309	negative regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	biological_process	0002817	0	0	0
2310	intracellular defense response	biological_process	0002818	0	0	0
2311	regulation of adaptive immune response	biological_process	0002819	0	0	0
2312	negative regulation of adaptive immune response	biological_process	0002820	0	0	0
2313	positive regulation of adaptive immune response	biological_process	0002821	0	0	0
2314	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	biological_process	0002822	0	0	0
2315	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	biological_process	0002823	0	0	0
2316	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	biological_process	0002824	0	0	0
2317	regulation of T-helper 1 type immune response	biological_process	0002825	0	0	0
2318	negative regulation of T-helper 1 type immune response	biological_process	0002826	0	0	0
2319	positive regulation of T-helper 1 type immune response	biological_process	0002827	0	0	0
2320	regulation of type 2 immune response	biological_process	0002828	0	0	0
2321	negative regulation of type 2 immune response	biological_process	0002829	0	0	0
2322	positive regulation of type 2 immune response	biological_process	0002830	0	0	0
2323	regulation of response to biotic stimulus	biological_process	0002831	0	0	0
2324	negative regulation of response to biotic stimulus	biological_process	0002832	0	0	0
2325	positive regulation of response to biotic stimulus	biological_process	0002833	0	0	0
2326	regulation of response to tumor cell	biological_process	0002834	0	0	0
2327	negative regulation of response to tumor cell	biological_process	0002835	0	0	0
2328	positive regulation of response to tumor cell	biological_process	0002836	0	0	0
2329	regulation of immune response to tumor cell	biological_process	0002837	0	0	0
2330	negative regulation of immune response to tumor cell	biological_process	0002838	0	0	0
2331	positive regulation of immune response to tumor cell	biological_process	0002839	0	0	0
2332	regulation of T cell mediated immune response to tumor cell	biological_process	0002840	0	0	0
2333	negative regulation of T cell mediated immune response to tumor cell	biological_process	0002841	0	0	0
2334	positive regulation of T cell mediated immune response to tumor cell	biological_process	0002842	0	0	0
2335	regulation of tolerance induction to tumor cell	biological_process	0002843	0	0	0
2336	negative regulation of tolerance induction to tumor cell	biological_process	0002844	0	0	0
2337	positive regulation of tolerance induction to tumor cell	biological_process	0002845	0	0	0
2338	regulation of T cell tolerance induction to tumor cell	biological_process	0002846	0	0	0
2339	negative regulation of T cell tolerance induction to tumor cell	biological_process	0002847	0	0	0
2340	positive regulation of T cell tolerance induction to tumor cell	biological_process	0002848	0	0	0
2341	regulation of peripheral T cell tolerance induction	biological_process	0002849	0	0	0
2342	negative regulation of peripheral T cell tolerance induction	biological_process	0002850	0	0	0
2343	positive regulation of peripheral T cell tolerance induction	biological_process	0002851	0	0	0
2344	regulation of T cell mediated cytotoxicity directed against tumor cell target	biological_process	0002852	0	0	0
2345	negative regulation of T cell mediated cytotoxicity directed against tumor cell target	biological_process	0002853	0	0	0
2346	positive regulation of T cell mediated cytotoxicity directed against tumor cell target	biological_process	0002854	0	0	0
2347	regulation of natural killer cell mediated immune response to tumor cell	biological_process	0002855	0	0	0
2348	negative regulation of natural killer cell mediated immune response to tumor cell	biological_process	0002856	0	0	0
2349	positive regulation of natural killer cell mediated immune response to tumor cell	biological_process	0002857	0	0	0
2350	regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	biological_process	0002858	0	0	0
2351	negative regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	biological_process	0002859	0	0	0
2352	positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	biological_process	0002860	0	0	0
2353	regulation of inflammatory response to antigenic stimulus	biological_process	0002861	0	0	0
2354	negative regulation of inflammatory response to antigenic stimulus	biological_process	0002862	0	0	0
2355	positive regulation of inflammatory response to antigenic stimulus	biological_process	0002863	0	0	0
2356	regulation of acute inflammatory response to antigenic stimulus	biological_process	0002864	0	0	0
2357	negative regulation of acute inflammatory response to antigenic stimulus	biological_process	0002865	0	0	0
2358	positive regulation of acute inflammatory response to antigenic stimulus	biological_process	0002866	0	0	0
2359	regulation of B cell deletion	biological_process	0002867	0	0	0
2360	negative regulation of B cell deletion	biological_process	0002868	0	0	0
2361	positive regulation of B cell deletion	biological_process	0002869	0	0	0
2362	T cell anergy	biological_process	0002870	0	0	0
2363	regulation of natural killer cell tolerance induction	biological_process	0002871	0	0	0
2364	negative regulation of natural killer cell tolerance induction	biological_process	0002872	0	0	0
2365	positive regulation of natural killer cell tolerance induction	biological_process	0002873	0	0	0
2366	regulation of chronic inflammatory response to antigenic stimulus	biological_process	0002874	0	0	0
2367	negative regulation of chronic inflammatory response to antigenic stimulus	biological_process	0002875	0	0	0
2368	positive regulation of chronic inflammatory response to antigenic stimulus	biological_process	0002876	0	0	0
2369	regulation of acute inflammatory response to non-antigenic stimulus	biological_process	0002877	0	0	0
2370	negative regulation of acute inflammatory response to non-antigenic stimulus	biological_process	0002878	0	0	0
2371	positive regulation of acute inflammatory response to non-antigenic stimulus	biological_process	0002879	0	0	0
2372	regulation of chronic inflammatory response to non-antigenic stimulus	biological_process	0002880	0	0	0
2373	negative regulation of chronic inflammatory response to non-antigenic stimulus	biological_process	0002881	0	0	0
2374	positive regulation of chronic inflammatory response to non-antigenic stimulus	biological_process	0002882	0	0	0
2375	regulation of hypersensitivity	biological_process	0002883	0	0	0
2376	negative regulation of hypersensitivity	biological_process	0002884	0	0	0
2377	positive regulation of hypersensitivity	biological_process	0002885	0	0	0
2378	regulation of myeloid leukocyte mediated immunity	biological_process	0002886	0	0	0
2379	negative regulation of myeloid leukocyte mediated immunity	biological_process	0002887	0	0	0
2380	positive regulation of myeloid leukocyte mediated immunity	biological_process	0002888	0	0	0
2381	regulation of immunoglobulin mediated immune response	biological_process	0002889	0	0	0
2382	negative regulation of immunoglobulin mediated immune response	biological_process	0002890	0	0	0
2383	positive regulation of immunoglobulin mediated immune response	biological_process	0002891	0	0	0
2384	regulation of type II hypersensitivity	biological_process	0002892	0	0	0
2385	negative regulation of type II hypersensitivity	biological_process	0002893	0	0	0
2386	positive regulation of type II hypersensitivity	biological_process	0002894	0	0	0
2387	regulation of central B cell tolerance induction	biological_process	0002895	0	0	0
2388	negative regulation of central B cell tolerance induction	biological_process	0002896	0	0	0
2389	positive regulation of central B cell tolerance induction	biological_process	0002897	0	0	0
2390	regulation of central B cell deletion	biological_process	0002898	0	0	0
2391	negative regulation of central B cell deletion	biological_process	0002899	0	0	0
2392	positive regulation of central B cell deletion	biological_process	0002900	0	0	0
2393	mature B cell apoptotic process	biological_process	0002901	0	0	0
2394	regulation of B cell apoptotic process	biological_process	0002902	0	0	0
2395	negative regulation of B cell apoptotic process	biological_process	0002903	0	0	0
2396	positive regulation of B cell apoptotic process	biological_process	0002904	0	0	0
2397	regulation of mature B cell apoptotic process	biological_process	0002905	0	0	0
2398	negative regulation of mature B cell apoptotic process	biological_process	0002906	0	0	0
2399	positive regulation of mature B cell apoptotic process	biological_process	0002907	0	0	0
2400	regulation of peripheral B cell deletion	biological_process	0002908	0	0	0
2401	negative regulation of peripheral B cell deletion	biological_process	0002909	0	0	0
2402	positive regulation of peripheral B cell deletion	biological_process	0002910	0	0	0
2403	regulation of lymphocyte anergy	biological_process	0002911	0	0	0
2404	negative regulation of lymphocyte anergy	biological_process	0002912	0	0	0
2405	positive regulation of lymphocyte anergy	biological_process	0002913	0	0	0
2406	regulation of central B cell anergy	biological_process	0002914	0	0	0
2407	negative regulation of central B cell anergy	biological_process	0002915	0	0	0
2408	positive regulation of central B cell anergy	biological_process	0002916	0	0	0
2409	regulation of peripheral B cell anergy	biological_process	0002917	0	0	0
2410	negative regulation of peripheral B cell anergy	biological_process	0002918	0	0	0
2411	positive regulation of peripheral B cell anergy	biological_process	0002919	0	0	0
2412	regulation of humoral immune response	biological_process	0002920	0	0	0
2413	negative regulation of humoral immune response	biological_process	0002921	0	0	0
2414	positive regulation of humoral immune response	biological_process	0002922	0	0	0
2415	regulation of humoral immune response mediated by circulating immunoglobulin	biological_process	0002923	0	0	0
2416	negative regulation of humoral immune response mediated by circulating immunoglobulin	biological_process	0002924	0	0	0
2417	positive regulation of humoral immune response mediated by circulating immunoglobulin	biological_process	0002925	0	0	0
2418	tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridine biosynthesis.	biological_process	0002926	0	0	0
2419	archaeosine-tRNA biosynthetic process	biological_process	0002927	0	0	0
2420	MECO complex	cellular_component	0002929	0	0	0
2421	trabecular meshwork development	biological_process	0002930	0	0	0
2422	response to ischemia	biological_process	0002931	0	0	0
2423	tendon sheath development	biological_process	0002932	0	0	0
2424	lipid hydroxylation	biological_process	0002933	0	0	0
2425	desmosome organization	biological_process	0002934	0	0	0
2426	tRNA (adenine-C2-)-methyltransferase activity	molecular_function	0002935	0	0	0
2427	bradykinin biosynthetic process	biological_process	0002936	0	0	0
2428	tRNA 4-thiouridine biosynthesis	biological_process	0002937	0	0	0
2429	tRNA guanine ribose methylation	biological_process	0002938	0	0	0
2430	tRNA N1-guanine methylation	biological_process	0002939	0	0	0
2431	tRNA N2-guanine methylation	biological_process	0002940	0	0	0
2432	synoviocyte proliferation	biological_process	0002941	0	0	0
2433	tRNA m2,2-guanine biosynthesis	biological_process	0002942	0	0	0
2434	tRNA dihydrouridine synthesis	biological_process	0002943	0	0	0
2435	cyclin K-CDK12 complex	cellular_component	0002944	0	0	0
2436	cyclin K-CDK13 complex	cellular_component	0002945	0	0	0
2437	tRNA C5-cytosine methylation	biological_process	0002946	0	0	0
2438	tumor necrosis factor receptor superfamily complex	cellular_component	0002947	0	0	0
2439	generation of a signal involved in cell-cell signaling	biological_process	0003001	0	0	0
2440	regionalization	biological_process	0003002	0	0	0
2441	follicular fluid formation in ovarian follicle antrum involved in fused antrum stage	biological_process	0003003	0	0	0
2442	follicular fluid formation in ovarian follicle antrum involved in distinct antral spaces stage	biological_process	0003004	0	0	0
2443	follicular fluid formation in ovarian follicle antrum involved in scattered antral spaces stage	biological_process	0003005	0	0	0
2444	developmental process involved in reproduction	biological_process	0003006	0	0	0
2445	heart morphogenesis	biological_process	0003007	0	0	0
2446	system process	biological_process	0003008	0	0	0
2447	skeletal muscle contraction	biological_process	0003009	0	0	0
2448	voluntary skeletal muscle contraction	biological_process	0003010	0	0	0
2449	involuntary skeletal muscle contraction	biological_process	0003011	0	0	0
2450	muscle system process	biological_process	0003012	0	0	0
2451	circulatory system process	biological_process	0003013	0	0	0
2452	renal system process	biological_process	0003014	0	0	0
2453	heart process	biological_process	0003015	0	0	0
2454	respiratory system process	biological_process	0003016	0	0	0
2455	lymph circulation	biological_process	0003017	0	0	0
2456	vascular process in circulatory system	biological_process	0003018	0	0	0
2457	central nervous system control of baroreceptor feedback	biological_process	0003019	0	0	0
2458	detection of reduced oxygen by chemoreceptor signaling	biological_process	0003020	0	0	0
2459	detection of increased carbon dioxide by chemoreceptor signaling	biological_process	0003021	0	0	0
2460	detection of pH by chemoreceptor signaling	biological_process	0003022	0	0	0
2461	baroreceptor detection of increased arterial stretch	biological_process	0003023	0	0	0
2462	baroreceptor detection of decreased arterial stretch	biological_process	0003024	0	0	0
2463	regulation of systemic arterial blood pressure by baroreceptor feedback	biological_process	0003025	0	0	0
2464	regulation of systemic arterial blood pressure by aortic arch baroreceptor feedback	biological_process	0003026	0	0	0
2465	regulation of systemic arterial blood pressure by carotid body chemoreceptor signaling	biological_process	0003027	0	0	0
2466	regulation of systemic arterial blood pressure by aortic body chemoreceptor signaling	biological_process	0003028	0	0	0
2467	detection of hypoxic conditions in blood by carotid body chemoreceptor signaling	biological_process	0003029	0	0	0
2468	detection of hydrogen ion	biological_process	0003030	0	0	0
2469	detection of carbon dioxide	biological_process	0003031	0	0	0
2470	detection of oxygen	biological_process	0003032	0	0	0
2471	detection of hypoxic conditions in blood by aortic body chemoreceptor signaling	biological_process	0003033	0	0	0
2472	detection of increased carbon dioxide by aortic body chemoreceptor signaling	biological_process	0003034	0	0	0
2473	detection of increased carbon dioxide by carotid body chemoreceptor signaling	biological_process	0003035	0	0	0
2474	detection of pH by aortic body chemoreceptor signaling	biological_process	0003036	0	0	0
2475	detection of pH by carotid body chemoreceptor signaling	biological_process	0003037	0	0	0
2476	detection of reduced oxygen by aortic body chemoreceptor signaling	biological_process	0003038	0	0	0
2477	detection of reduced oxygen by carotid body chemoreceptor signaling	biological_process	0003039	0	0	0
